LAMMPS data file via write_data, version 8 Apr 2021, timestep = 6000

191 atoms
1 atom types

-0.09216083517083715 12.09216083517093 xlo xhi
-0.09216083517083715 12.09216083517093 ylo yhi
-0.09216083517083715 12.09216083517093 zlo zhi

Masses

1 12.0107

Atoms # atomic

4 1 2.0605108634820932 2.56653892557959 1.5768442300871142 0 0 0
12 1 1.1321420547982504 0.4708484828121987 4.850410220805259 0 0 0
118 1 0.015524509355770016 0.5402798103713001 4.029562398930619 1 0 0
31 1 2.6403568178430636 0.8071823166395263 8.868226579610754 0 0 0
32 1 1.2705136224494709 0.6819169274007288 8.819641831039123 0 0 0
11 1 0.6189852012192344 0.745740185027839 7.4966264107994505 0 0 0
13 1 1.2399314633734382 1.1688266430458571 6.261265652334783 0 0 0
17 1 2.470745784703264 2.1104222308430134 6.165050889578337 0 0 0
28 1 0.35378782191030755 0.8750142418105693 9.889885934037773 0 0 0
38 1 2.649551621140474 1.9139371938980376 10.816673579907155 0 0 0
30 1 1.4590147884479414 2.565899279878071 10.839747766149264 0 0 0
29 1 0.16862975073621075 2.2230686194463996 10.32102361181594 0 0 0
36 1 2.906941209148711 0.8683703364113309 11.697920619729766 0 0 0
7 1 0.5198431780236729 4.500875033413079 1.4971099443621088 0 0 0
6 1 1.221143230028905 3.5636567303728888 0.8857842537090905 0 0 0
45 1 1.0954239018549712 5.564765642971375 2.1329793528568897 0 0 0
14 1 2.3140026664052384 3.5242795390348527 6.329827932590886 0 0 0
63 1 0.5067839615662441 5.0775478507818494 8.818360220429577 0 0 0
22 1 0.9965593437853696 4.103039702736401 6.127368480116673 0 0 0
34 1 1.5418227920854521 3.7238756088787546 11.729693716084752 0 0 0
64 1 1.9109500666706016 4.939026810251718 11.049845502916442 0 0 0
66 1 1.6878768384933431 4.529557742153016 9.681781764762068 0 0 0
39 1 0.23116981833990477 8.295988441820848 0.839250361397476 0 0 0
43 1 2.627013817492822 8.24541759929472 0.615208863375943 0 0 0
42 1 1.4999806145430925 8.10192309026356 1.4085514985828285 0 0 0
41 1 1.418410074418306 7.814241769224535 2.755073712415527 0 0 0
54 1 2.520692544359841 6.72130061313923 5.282681649131214 0 0 0
50 1 2.121220266200311 8.786081040120267 3.5117248475483582 0 0 0
52 1 1.0561387708737802 6.418050808975443 5.464202733592435 0 0 0
53 1 0.22720897195691456 6.307896948608273 4.356042447471822 0 0 0
40 1 0.9278873704977345 6.504737427996769 3.122507694896489 0 0 0
60 1 2.669491346330245 8.036270486392691 4.58269185128662 0 0 0
108 1 1.4008220188013307 8.420219458100812 8.61184440619608 0 0 0
67 1 1.8884040879542288 7.025626850680921 8.435145479093775 0 0 0
59 1 0.3585145705737322 6.55197444625342 6.750397912648896 0 0 0
109 1 0.2130912806880899 8.663463740611954 7.90557170650254 0 0 0
71 1 0.9399479343353206 6.078590023394764 7.937747257025284 0 0 0
77 1 2.271631685318267 6.242160673961043 11.491066272380962 0 0 0
76 1 2.2415714596612433 7.653529849380823 11.491653939596292 0 0 0
75 1 1.354144404193005 8.8081197025005 10.968182944593503 0 0 0
89 1 0.7680742635630796 10.488024651829662 0.5560987281400264 0 0 0
84 1 1.3027626837471642 10.56524210308543 1.8694132072325953 0 0 0
83 1 2.2102074784355374 10.028932481081405 2.8230595788700934 0 0 0
80 1 0.47679926614686274 9.32037209674015 -0.06814258132216058 0 0 1
96 1 1.1308668714326044 10.480809224987334 5.569518024733472 0 0 0
21 1 1.845586007861242 11.460575277578931 4.8901944487610995 0 -1 0
107 1 1.8364198017919184 9.180491876687757 9.707509948597277 0 0 0
3 1 4.748760679106171 0.35406624733347475 2.0246420975403536 0 0 0
1 1 4.1969390908666115 1.5765317060136914 2.059567584359489 0 0 0
5 1 3.2915378891621123 2.5451370280377845 2.160446609978214 0 0 0
16 1 4.17587878284273 0.24446907922533115 5.143269646280323 0 0 0
18 1 3.753791631077795 1.562341225617841 5.732127723133308 0 0 0
10 1 4.849285736258533 2.154568881184311 6.293227940982155 0 0 0
24 1 5.608255757065652 2.3663433976460895 8.55804969433247 0 0 0
9 1 5.6802247463484115 2.8374350818009106 7.109072972927048 0 0 0
25 1 3.29002286541029 1.928037097598351 9.557759473531823 0 0 0
27 1 4.2874481372200215 2.815152183486144 9.167095077902227 0 0 0
48 1 4.262457157028224 4.6249775036907685 0.6034661495061412 0 0 0
44 1 5.5374725909062805 5.576227190562571 2.4448068532470546 0 0 0
46 1 4.390027323307561 4.777175894314749 1.937884337370074 0 0 0
8 1 3.6994509076461974 3.766870148866241 2.6823855701739907 0 0 0
51 1 3.5971089194984676 5.874048268666702 5.702884282353 0 0 0
58 1 5.859062628916424 4.8432256845569155 5.65397679112686 0 0 0
70 1 3.583922547701832 5.177191250600201 8.178339908966471 0 0 0
57 1 3.2582484305543433 4.794313953194697 6.6687687729355085 0 0 0
78 1 4.681473311915562 4.218847851679619 11.492007079343868 0 0 0
69 1 4.829619569130781 4.902862011220261 10.23674684782656 0 0 0
72 1 5.878083666374673 5.927870779353272 10.24371698472498 0 0 0
37 1 5.480016800179182 3.018559349797828 11.583719864354453 0 0 0
68 1 4.153977488666235 4.31397573643846 9.149328540384966 0 0 0
47 1 5.170557365169374 7.985076719751961 2.064680907407689 0 0 0
49 1 5.736738267420067 6.847917398559512 1.6777404891504446 0 0 0
82 1 4.88059654496822 8.867644611027796 1.0391117172842275 0 0 0
92 1 5.699314598101351 8.396915266346193 3.476829119914879 0 0 0
55 1 5.882765077057267 7.277760928246917 5.7795054552403045 0 0 0
56 1 5.07817506161924 6.035239420017883 5.652948918473075 0 0 0
73 1 4.213072512169632 7.637901576462298 8.611557477071498 0 0 0
62 1 5.59188983819041 7.504146504723169 8.11107141612329 0 0 0
61 1 5.7067680710983275 8.222650023342 6.803345890323374 0 0 0
65 1 3.2550284815762947 6.667000170152204 8.402604871311413 0 0 0
102 1 4.259429324669252 8.916344784083185 9.29082611568088 0 0 0
88 1 3.9266710131251696 11.390997932575921 1.8135094259443132 0 0 0
85 1 3.5366981240006954 10.780829329020355 0.5440515240846698 0 0 0
90 1 3.6045091348128686 9.29118288377551 0.5252171187247981 0 0 0
91 1 5.999257427941464 9.85482031901233 0.8787065160352976 0 0 0
97 1 5.394707877602611 10.27058623622478 5.157579432961368 0 0 0
94 1 5.447957588987587 11.684573675372995 5.18608906128589 0 0 0
87 1 3.2168273740164026 10.984112319602302 2.9865276574594115 0 0 0
20 1 3.223653304583794 11.60104895839767 4.397299094916912 0 -1 0
95 1 5.998748664141713 9.65748661977743 3.8476312764839715 0 0 0
